onset	duration	sample	trial_type	distance_from_previous	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	therm_loca_text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 40	trial	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	time_sync
1371.94	0	685970	40hz	7.158000000000129	3	0	3	0	3.0	0.0	3.0	0.0						1439.3430683000042	1446.5148629000032	1446.5148629000032	5.0	['5', 'return']	[3.7502173999964725, 4.69365889999608]	7.16	5.05	3.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		52	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step9	1128	112.066	STIMULATE	48.6	48.4	48.4	48.4	48.5	1383.614
1377.744	0	688872	40/Hi	4.905999999999949	3	0	3	0	3.0	0.0	3.0	0.0						1439.3430683000042	1446.5148629000032	1446.5148629000032	5.0	['5', 'return']	[3.7502173999964725, 4.69365889999608]	7.16	5.05	3.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		52	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step9	1128	112.066	STIMULATE	48.6	48.4	48.4	48.4	48.5	1383.614
1389.654	0	694827	wait	12.657999999999902	3	0	3	0	4.0	0.0	4.0	0.0						1464.217850800007	1470.9207549999992	1470.9207549999992	4.0	['4', 'return']	[3.7460047000058694, 4.321883500000695]	6.7	5.04	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		53	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step11	1375	136.519	STIMULATE	47.0	46.9	46.9	46.9	47.2	1408.067
1396.352	0	698176	10hz	6.69600000000014	3	0	3	0	4.0	0.0	4.0	0.0						1464.217850800007	1470.9207549999992	1470.9207549999992	4.0	['4', 'return']	[3.7460047000058694, 4.321883500000695]	6.7	5.04	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		53	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step11	1375	136.519	STIMULATE	47.0	46.9	46.9	46.9	47.2	1408.067
1402.142	0	701071	10/Lo	4.898000000000138	3	0	3	0	4.0	0.0	4.0	0.0						1464.217850800007	1470.9207549999992	1470.9207549999992	4.0	['4', 'return']	[3.7460047000058694, 4.321883500000695]	6.7	5.04	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		53	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step11	1375	136.519	STIMULATE	47.0	46.9	46.9	46.9	47.2	1408.067
1413.698	0	706849	wait	12.304000000000087	3	0	3	0	5.0	0.0	5.0	0.0						1488.2623541000066	1495.1880858000077	1495.1880858000077	3.0	['3', 'return']	[2.8778203000110807, 3.5025003000046127]	6.92	6.07	1.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		54	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step13	1629	161.701	STIMULATE	47.0	46.9	46.9	47.0	47.1	1433.249
1420.618	0	710309	CNhz	6.917999999999893	3	0	3	0	5.0	0.0	5.0	0.0						1488.2623541000066	1495.1880858000077	1495.1880858000077	3.0	['3', 'return']	[2.8778203000110807, 3.5025003000046127]	6.92	6.07	1.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		54	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step13	1629	161.701	STIMULATE	47.0	46.9	46.9	47.0	47.1	1433.249
1427.436	0	713718	CN/Lo	5.925999999999931	3	0	3	0	5.0	0.0	5.0	0.0						1488.2623541000066	1495.1880858000077	1495.1880858000077	3.0	['3', 'return']	[2.8778203000110807, 3.5025003000046127]	6.92	6.07	1.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		54	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step13	1629	161.701	STIMULATE	47.0	46.9	46.9	47.0	47.1	1433.249
1437.146	0	718573	wait	10.455999999999904	3	0	3	0	6.0	0.0	6.0	0.0						1511.7096084000077	1519.300713100005	1519.300713100005	4.0	['4', 'return']	[3.2846964999916963, 3.837218100001337]	7.59	5.0	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		55	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step15	1862	184.804	STIMULATE	46.9	46.9	46.9	46.9	47.2	1456.3519999999999
1444.732	0	722366	40hz	7.58400000000006	3	0	3	0	6.0	0.0	6.0	0.0						1511.7096084000077	1519.300713100005	1519.300713100005	4.0	['4', 'return']	[3.2846964999916963, 3.837218100001337]	7.59	5.0	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		55	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step15	1862	184.804	STIMULATE	46.9	46.9	46.9	46.9	47.2	1456.3519999999999
1450.48	0	725240	40/Lo	4.8559999999999945	3	0	3	0	6.0	0.0	6.0	0.0						1511.7096084000077	1519.300713100005	1519.300713100005	4.0	['4', 'return']	[3.2846964999916963, 3.837218100001337]	7.59	5.0	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		55	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step15	1862	184.804	STIMULATE	46.9	46.9	46.9	46.9	47.2	1456.3519999999999
1461.592	0	730796	wait	11.858000000000175	3	0	3	0	7.0	0.0	7.0	0.0						1536.1568941000005	1542.9106945000094	1542.9106945000094	5.0	['5', 'return']	[2.664088699995773, 4.119329599998309]	6.75	6.11	3.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		56	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step17	2110	209.425	STIMULATE	48.5	48.4	48.4	48.4	48.5	1480.973
1468.34	0	734170	10hz	6.745999999999867	3	0	3	0	7.0	0.0	7.0	0.0						1536.1568941000005	1542.9106945000094	1542.9106945000094	5.0	['5', 'return']	[2.664088699995773, 4.119329599998309]	6.75	6.11	3.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		56	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step17	2110	209.425	STIMULATE	48.5	48.4	48.4	48.4	48.5	1480.973
1475.206	0	737603	10/Hi	5.973999999999933	3	0	3	0	7.0	0.0	7.0	0.0						1536.1568941000005	1542.9106945000094	1542.9106945000094	5.0	['5', 'return']	[2.664088699995773, 4.119329599998309]	6.75	6.11	3.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		56	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step17	2110	209.425	STIMULATE	48.5	48.4	48.4	48.4	48.5	1480.973
1485.492	0	742746	wait	11.033999999999878	3	0	3	0	8.0	0.0	8.0	0.0						1560.0556020000076	1566.618669500007	1566.618669500007	6.5	['6', 'a', '5', 'return']	[2.168129700003192, 2.5994711999956053, 2.7505878999945708, 3.3908030000020517]	6.56	5.23	0.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		57	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step19	2341	232.317	STIMULATE	48.7	48.4	48.4	48.4	48.8	1503.865
1492.05	0	746025	20hz	6.55600000000004	3	0	3	0	8.0	0.0	8.0	0.0						1560.0556020000076	1566.618669500007	1566.618669500007	6.5	['6', 'a', '5', 'return']	[2.168129700003192, 2.5994711999956053, 2.7505878999945708, 3.3908030000020517]	6.56	5.23	0.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		57	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step19	2341	232.317	STIMULATE	48.7	48.4	48.4	48.4	48.8	1503.865
1498.028	0	749014	20/Hi	5.086000000000013	3	0	3	0	8.0	0.0	8.0	0.0						1560.0556020000076	1566.618669500007	1566.618669500007	6.5	['6', 'a', '5', 'return']	[2.168129700003192, 2.5994711999956053, 2.7505878999945708, 3.3908030000020517]	6.56	5.23	0.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		57	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step19	2341	232.317	STIMULATE	48.7	48.4	48.4	48.4	48.8	1503.865
1508.466	0	754233	wait	11.185999999999922	3	0	3	0	9.0	0.0	9.0	0.0						1583.0304706000024	1588.3056013000023	1588.3056013000023	6.5	['6', 'a', '5', 'return']	[3.331030000001192, 3.547153300009086, 3.7713727000082145, 4.380513500000234]	5.27	5.41	1.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		58	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step21	2562	254.216	STIMULATE	48.7	48.4	48.4	48.4	48.8	1525.764
1513.734	0	756867	20hz	5.265999999999849	3	0	3	0	9.0	0.0	9.0	0.0						1583.0304706000024	1588.3056013000023	1588.3056013000023	6.5	['6', 'a', '5', 'return']	[3.331030000001192, 3.547153300009086, 3.7713727000082145, 4.380513500000234]	5.27	5.41	1.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		58	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step21	2562	254.216	STIMULATE	48.7	48.4	48.4	48.4	48.8	1525.764
1519.89	0	759945	20/Hi	5.266000000000076	3	0	3	0	9.0	0.0	9.0	0.0						1583.0304706000024	1588.3056013000023	1588.3056013000023	6.5	['6', 'a', '5', 'return']	[3.331030000001192, 3.547153300009086, 3.7713727000082145, 4.380513500000234]	5.27	5.41	1.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		58	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step21	2562	254.216	STIMULATE	48.7	48.4	48.4	48.4	48.8	1525.764
1531.134	0	765567	wait	11.990000000000009	3	0	3	0	10.0	0.0	10.0	0.0						1605.6998219000088	1611.2435777000064	1611.2435777000064	3.0	['3', 'return']	[2.2553897999896435, 2.89542449999135]	5.54	5.64	2.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		59	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step23	2796	277.44	STIMULATE	47.2	46.9	46.9	47.0	47.2	1548.9879999999998
1536.674	0	768337	40hz	5.536000000000058	3	0	3	0	10.0	0.0	10.0	0.0						1605.6998219000088	1611.2435777000064	1611.2435777000064	3.0	['3', 'return']	[2.2553897999896435, 2.89542449999135]	5.54	5.64	2.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		59	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step23	2796	277.44	STIMULATE	47.2	46.9	46.9	47.0	47.2	1548.9879999999998
1543.068	0	771534	40/Lo	5.503999999999905	3	0	3	0	10.0	0.0	10.0	0.0						1605.6998219000088	1611.2435777000064	1611.2435777000064	3.0	['3', 'return']	[2.2553897999896435, 2.89542449999135]	5.54	5.64	2.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		59	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step23	2796	277.44	STIMULATE	47.2	46.9	46.9	47.0	47.2	1548.9879999999998
1552.59	0	776295	wait	0.0	3	0	3	0	11.0	0.0	11.0	0.0						1627.1538453999965	1635.0886257999955	1635.0886257999955	5.0	['5', 'return']	[3.203875799998059, 3.9254151999921305]	7.93	5.91	3.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		60	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step25	3038	301.455	STIMULATE	48.5	48.4	48.4	48.5	48.4	1573.003
1560.516	0	780258	CNhz	7.926000000000158	3	0	3	0	11.0	0.0	11.0	0.0						1627.1538453999965	1635.0886257999955	1635.0886257999955	5.0	['5', 'return']	[3.203875799998059, 3.9254151999921305]	7.93	5.91	3.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		60	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step25	3038	301.455	STIMULATE	48.5	48.4	48.4	48.5	48.4	1573.003
1567.18	0	783590	CN/Hi	5.772000000000162	3	0	3	0	11.0	0.0	11.0	0.0						1627.1538453999965	1635.0886257999955	1635.0886257999955	5.0	['5', 'return']	[3.203875799998059, 3.9254151999921305]	7.93	5.91	3.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		60	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step25	3038	301.455	STIMULATE	48.5	48.4	48.4	48.5	48.4	1573.003
1577.468	0	788734	wait	11.036000000000058	3	0	3	0	12.0	0.0	12.0	0.0						1652.0322498000023	1659.9174239999993	1659.9174239999993	5.5	['5', 'a', '5', 'return']	[3.1819283999939216, 3.470624699999462, 3.6057851999939885, 4.231097500000033]	7.88	6.09	0.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		61	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step27	3292	326.616	STIMULATE	47.0	46.9	46.9	47.0	47.2	1598.164
1585.346	0	792673	20hz	7.875999999999976	3	0	3	0	12.0	0.0	12.0	0.0						1652.0322498000023	1659.9174239999993	1659.9174239999993	5.5	['5', 'a', '5', 'return']	[3.1819283999939216, 3.470624699999462, 3.6057851999939885, 4.231097500000033]	7.88	6.09	0.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		61	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step27	3292	326.616	STIMULATE	47.0	46.9	46.9	47.0	47.2	1598.164
1592.184	0	796092	20/Lo	5.947999999999865	3	0	3	0	12.0	0.0	12.0	0.0						1652.0322498000023	1659.9174239999993	1659.9174239999993	5.5	['5', 'a', '5', 'return']	[3.1819283999939216, 3.470624699999462, 3.6057851999939885, 4.231097500000033]	7.88	6.09	0.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		61	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step27	3292	326.616	STIMULATE	47.0	46.9	46.9	47.0	47.2	1598.164
1602.602	0	801301	wait	11.166000000000167	3	0	3	0	13.0	0.0	13.0	0.0						1677.1668387999962	1684.7794486000057	1684.7794486000057	4.0	['4', 'return']	[2.4147845999978017, 2.967228099994827]	7.61	5.2	1.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		62	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step29	3532	350.47	STIMULATE	47.2	46.8	46.9	46.9	47.2	1622.018
1610.208	0	805104	10hz	7.604000000000042	3	0	3	0	13.0	0.0	13.0	0.0						1677.1668387999962	1684.7794486000057	1684.7794486000057	4.0	['4', 'return']	[2.4147845999978017, 2.967228099994827]	7.61	5.2	1.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		62	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step29	3532	350.47	STIMULATE	47.2	46.8	46.9	46.9	47.2	1622.018
1616.158	0	808079	10/Lo	5.057999999999993	3	0	3	0	13.0	0.0	13.0	0.0						1677.1668387999962	1684.7794486000057	1684.7794486000057	4.0	['4', 'return']	[2.4147845999978017, 2.967228099994827]	7.61	5.2	1.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		62	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step29	3532	350.47	STIMULATE	47.2	46.8	46.9	46.9	47.2	1622.018
1626.202	0	813101	wait	10.791999999999916	3	0	3	0	14.0	0.0	14.0	0.0						1700.7672597000055	1705.9205242000023	1705.9205242000023	3.0	['3', 'return']	[2.2180331999988994, 2.8095559000066714]	5.15	5.75	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		63	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step31	3751	372.118	STIMULATE	46.9	46.9	46.9	46.9	47.2	1643.666
1631.35	0	815675	CNhz	5.145999999999958	3	0	3	0	14.0	0.0	14.0	0.0						1700.7672597000055	1705.9205242000023	1705.9205242000023	3.0	['3', 'return']	[2.2180331999988994, 2.8095559000066714]	5.15	5.75	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		63	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step31	3751	372.118	STIMULATE	46.9	46.9	46.9	46.9	47.2	1643.666
1637.848	0	818924	CN/Lo	5.6059999999999945	3	0	3	0	14.0	0.0	14.0	0.0						1700.7672597000055	1705.9205242000023	1705.9205242000023	3.0	['3', 'return']	[2.2180331999988994, 2.8095559000066714]	5.15	5.75	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		63	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step31	3751	372.118	STIMULATE	46.9	46.9	46.9	46.9	47.2	1643.666
1647.182	0	823591	wait	10.082000000000107	3	0	3	0	15.0	0.0	15.0	0.0						1721.7483969000025	1727.123898500009	1727.123898500009	5.5	['5', 'a', '5', 'return']	[2.949628300004406, 3.1892408999992767, 3.4054923999938183, 4.158585900004255]	5.37	6.04	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		64	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step33	3968	393.617	STIMULATE	48.5	48.4	48.4	48.5	48.7	1665.165
1652.554	0	826277	20hz	5.370000000000118	3	0	3	0	15.0	0.0	15.0	0.0						1721.7483969000025	1727.123898500009	1727.123898500009	5.5	['5', 'a', '5', 'return']	[2.949628300004406, 3.1892408999992767, 3.4054923999938183, 4.158585900004255]	5.37	6.04	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		64	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step33	3968	393.617	STIMULATE	48.5	48.4	48.4	48.5	48.7	1665.165
1659.344	0	829672	20/Hi	5.898000000000138	3	0	3	0	15.0	0.0	15.0	0.0						1721.7483969000025	1727.123898500009	1727.123898500009	5.5	['5', 'a', '5', 'return']	[2.949628300004406, 3.1892408999992767, 3.4054923999938183, 4.158585900004255]	5.37	6.04	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		64	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step33	3968	393.617	STIMULATE	48.5	48.4	48.4	48.5	48.7	1665.165
1734.204	0	867102	wait	75.60799999999995	4	0	4	0	0.0	0.0	0.0	0.0				p	0.9206752000027336	1808.7690371000065	1814.0033599000017	1814.0033599000017	6.0	['6', 'return']	[2.6231087000051048, 3.175116500002332]	5.23	6.15	0.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		65	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step35	4841	480.721	STIMULATE	48.7	48.4	48.4	48.4	48.8	1752.269
1739.432	0	869716	40hz	5.226000000000113	4	0	4	0	0.0	0.0	0.0	0.0				p	0.9206752000027336	1808.7690371000065	1814.0033599000017	1814.0033599000017	6.0	['6', 'return']	[2.6231087000051048, 3.175116500002332]	5.23	6.15	0.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		65	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step35	4841	480.721	STIMULATE	48.7	48.4	48.4	48.4	48.8	1752.269
1746.332	0	873166	40/Hi	6.008000000000038	4	0	4	0	0.0	0.0	0.0	0.0				p	0.9206752000027336	1808.7690371000065	1814.0033599000017	1814.0033599000017	6.0	['6', 'return']	[2.6231087000051048, 3.175116500002332]	5.23	6.15	0.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		65	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step35	4841	480.721	STIMULATE	48.7	48.4	48.4	48.4	48.8	1752.269
1755.632	0	877816	wait	10.04600000000005	4	0	4	0	1.0	0.0	1.0	0.0						1830.199158000003	1835.2240343000008	1835.2240343000008	6.0	['6', 'return']	[2.318149300001096, 2.6858729000086896]	5.02	6.04	1.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		66	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step37	5054	501.827	STIMULATE	48.7	48.4	48.4	48.5	48.8	1773.375
1760.65	0	880325	40hz	5.014000000000124	4	0	4	0	1.0	0.0	1.0	0.0						1830.199158000003	1835.2240343000008	1835.2240343000008	6.0	['6', 'return']	[2.318149300001096, 2.6858729000086896]	5.02	6.04	1.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		66	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step37	5054	501.827	STIMULATE	48.7	48.4	48.4	48.5	48.8	1773.375
1767.44	0	883720	40/Hi	5.900000000000091	4	0	4	0	1.0	0.0	1.0	0.0						1830.199158000003	1835.2240343000008	1835.2240343000008	6.0	['6', 'return']	[2.318149300001096, 2.6858729000086896]	5.02	6.04	1.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		66	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step37	5054	501.827	STIMULATE	48.7	48.4	48.4	48.5	48.8	1773.375
1776.356	0	888178	wait	9.663999999999987	4	0	4	0	2.0	0.0	2.0	0.0						1850.9239069000032	1856.716668299996	1856.716668299996	3.0	['3', 'return']	[2.17397489999712, 2.9415741999982856]	5.79	5.02	2.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		67	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step39	5260	522.244	STIMULATE	47.1	46.9	46.9	46.9	47.2	1793.792
1782.146	0	891073	20hz	5.786000000000058	4	0	4	0	2.0	0.0	2.0	0.0						1850.9239069000032	1856.716668299996	1856.716668299996	3.0	['3', 'return']	[2.17397489999712, 2.9415741999982856]	5.79	5.02	2.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		67	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step39	5260	522.244	STIMULATE	47.1	46.9	46.9	46.9	47.2	1793.792
1787.914	0	893957	20/Lo	4.877999999999929	4	0	4	0	2.0	0.0	2.0	0.0						1850.9239069000032	1856.716668299996	1856.716668299996	3.0	['3', 'return']	[2.17397489999712, 2.9415741999982856]	5.79	5.02	2.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		67	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step39	5260	522.244	STIMULATE	47.1	46.9	46.9	46.9	47.2	1793.792
1798.11	0	899055	wait	10.94399999999996	4	0	4	0	3.0	0.0	3.0	0.0						1872.6763827999969	1879.6250434999963	1879.6250434999963	5.0	['5', 'return']	[2.4925749999965774, 3.139800999997533]	6.94	5.53	3.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		68	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step41	5497	545.761	STIMULATE	48.5	48.4	48.4	48.4	48.5	1817.309
